36,32,16,10,36,1,12,29,19,50,1
86,11,42,18,31,30,10,99,11,31,1
97,4,41,43,19,44,11,56,35,28,1
55,16,11,3,34,49,73,80,26,8,1
81,11,0,42,44,16,2,53,14,32,0
33,27,16,39,16,16,63,73,26,25,0
58,9,13,32,33,22,100,13,22,8,0
45,50,26,15,28,34,16,96,6,24,1
73,23,18,22,7,47,27,9,45,9,1
3,21,28,15,27,6,85,60,44,14,1
99,25,18,6,50,31,20,93,40,31,0
44,35,12,7,49,28,76,79,4,48,0
59,4,47,6,40,32,86,96,45,30,1
44,1,7,10,39,16,37,58,10,5,0
100,16,28,16,9,5,86,34,49,27,0
49,14,27,32,30,19,93,58,37,12,0
99,5,48,8,4,13,21,83,30,7,0
55,11,22,34,0,39,28,30,28,46,0
25,45,11,38,17,27,41,42,22,32,0
15,48,30,40,18,33,73,22,6,48,1
87,7,22,38,33,37,4,42,22,33,0
4,35,30,37,18,45,15,70,27,4,1
96,22,18,39,46,17,25,82,22,14,0
92,6,30,34,36,0,65,89,46,38,0
55,20,48,32,1,43,15,18,5,0,0
51,14,31,17,31,36,30,87,5,39,1
25,24,20,19,36,33,3,74,36,25,0
75,9,20,4,9,10,56,67,44,21,0
2,18,42,37,49,40,91,44,30,8,0
51,17,19,21,11,47,50,25,6,46,0
75,14,3,26,6,8,74,11,37,2,0
15,16,31,37,32,14,10,40,47,25,1
47,1,50,40,20,20,46,47,4,1,0
53,43,40,37,16,31,61,72,17,21,1
43,8,47,35,22,7,54,60,26,40,0
11,31,5,6,13,41,100,16,38,48,1
30,42,17,41,5,16,81,34,39,42,1
66,12,36,25,35,28,97,97,35,12,0
44,42,34,25,11,6,0,29,39,1,0
60,27,28,33,21,18,18,0,49,26,1
35,36,28,33,37,12,66,13,36,43,1
24,8,46,18,21,14,82,73,19,33,0
27,7,35,18,42,0,47,92,46,2,0
22,33,24,26,9,31,48,7,20,30,1
25,15,15,36,28,38,40,32,49,29,0
21,14,19,15,39,26,57,18,47,31,1
77,30,30,35,10,27,66,48,0,20,1
43,39,32,35,31,11,70,88,25,0,0
67,7,43,1,4,43,55,94,42,45,0
82,2,38,32,21,19,35,95,14,47,0
13,22,33,27,30,26,85,67,50,22,1
33,24,45,10,39,28,11,19,27,6,1
32,16,23,3,21,31,80,81,11,37,1
56,21,38,19,17,36,3,75,14,29,0
65,8,16,48,20,42,68,36,25,0,0
61,17,1,1,46,9,56,34,37,0,1
35,23,30,39,1,42,21,63,23,31,1
28,39,45,2,49,16,44,22,20,24,1
45,27,9,14,33,21,18,85,20,4,1
46,34,33,27,43,35,55,28,39,50,0
37,44,1,45,47,22,91,3,33,28,1
76,16,19,39,25,1,97,58,43,22,1
78,43,5,41,34,28,39,79,25,23,1
32,2,22,41,1,43,14,99,1,32,1
69,41,30,24,12,5,44,3,23,48,1
5,14,31,4,33,21,96,54,39,3,0
7,25,11,42,44,20,27,92,32,22,0
93,31,8,16,32,5,59,97,6,28,0
93,18,29,2,3,14,60,55,23,46,1
7,28,0,42,9,22,49,52,19,32,1
67,43,21,25,47,6,20,12,43,5,0
55,37,30,15,4,20,18,63,32,4,0
22,19,3,6,17,34,78,89,18,33,0
88,9,27,5,45,42,4,22,4,17,1
32,4,38,32,22,0,53,60,32,19,0
95,29,3,37,25,30,59,25,3,49,1
72,3,39,36,41,24,57,51,24,5,0
25,45,8,2,21,24,48,90,2,9,1
12,49,14,47,8,48,12,72,2,31,0
72,14,17,32,25,40,51,96,34,23,0
96,38,40,44,20,25,84,41,37,34,1
48,8,45,1,34,45,54,43,32,45,1
31,34,16,3,19,20,42,18,17,37,1
78,39,48,23,8,38,16,51,13,31,1
31,8,40,1,22,42,40,15,30,47,1
23,19,25,46,50,47,96,0,11,9,0
84,34,22,5,5,23,19,99,11,22,0
83,21,17,19,19,16,2,23,16,16,1
74,47,13,31,29,4,89,33,15,33,0
64,33,38,17,1,31,22,43,11,41,1
4,11,23,19,42,18,78,32,1,48,0
89,9,8,2,46,44,54,53,30,36,0
66,32,40,27,10,26,82,27,22,10,0
94,21,21,37,40,3,23,84,49,32,0
30,0,48,44,25,29,84,47,12,34,0
7,3,49,38,40,33,76,54,14,46,0
74,20,7,11,3,47,39,0,45,34,0
86,21,32,14,15,14,17,44,14,50,0
90,31,19,42,15,11,83,83,47,29,0
46,1,11,12,5,49,3,86,29,11,0
47,37,33,12,43,12,63,16,8,0,0
92,30,33,39,50,3,49,31,46,26,1
46,16,4,47,29,47,49,91,49,41,1
13,9,6,43,36,12,26,16,23,44,1
48,47,31,46,21,42,62,72,33,27,0
22,10,17,7,50,13,64,44,20,39,0
53,43,23,8,40,48,22,40,23,47,0
75,48,47,19,24,4,24,75,20,41,0
34,37,49,27,12,43,81,87,46,14,0
1,4,25,9,34,21,11,78,21,30,1
53,12,33,12,43,0,41,67,47,23,1
23,15,25,22,42,23,21,90,45,31,0
0,35,10,1,39,42,73,63,40,31,0
16,27,1,8,21,0,81,49,32,15,0
64,29,20,41,48,32,20,42,29,21,1
25,6,19,12,50,14,93,94,7,41,0
71,13,24,45,15,42,54,24,16,43,0
89,12,49,27,9,3,21,91,0,11,1
4,20,48,31,10,29,98,1,40,30,1
66,24,2,28,11,25,91,51,18,32,1
53,24,42,30,45,5,97,70,44,36,0
45,5,25,11,24,29,6,67,25,39,1
41,42,28,37,17,43,34,7,29,13,1
86,44,16,21,20,20,13,98,6,33,1
74,37,7,19,34,0,88,54,15,32,1
20,16,13,27,26,1,20,96,28,40,0
10,16,8,0,15,39,0,40,31,27,0
39,16,21,41,15,8,39,37,16,18,0
33,8,49,48,37,39,61,45,3,37,0
88,38,14,48,35,29,89,6,25,25,1
70,46,26,33,18,8,43,40,47,34,1
36,12,8,34,25,50,9,89,26,12,1
14,24,39,7,16,35,10,91,1,34,1
70,48,32,7,19,35,87,10,32,5,1
20,44,31,17,24,50,4,33,6,24,0
38,7,8,27,50,16,5,91,50,37,0
19,12,50,14,37,19,1,6,14,42,1
7,36,11,15,34,25,43,48,49,20,0
81,44,14,3,47,43,58,16,46,41,1
28,40,15,35,6,15,33,52,3,31,1
79,41,42,41,27,32,83,13,34,43,1
70,33,20,32,19,2,90,31,50,9,0
78,24,10,15,2,19,10,18,34,41,0
36,26,5,39,11,31,20,63,6,21,1
16,38,32,35,0,22,78,0,26,7,0
35,38,14,8,20,17,79,15,14,22,1
100,1,44,50,44,48,23,28,18,34,1
44,50,30,7,20,45,32,40,20,24,1
12,45,17,33,6,15,58,82,24,37,0
72,2,36,32,7,22,61,49,13,31,1
5,48,15,1,5,31,29,82,18,4,0
47,28,33,20,4,45,14,73,22,42,0
81,19,28,50,23,27,25,42,45,36,1
41,29,40,2,21,48,79,75,23,36,0
15,20,33,31,21,15,32,44,2,26,0
19,1,8,15,31,7,83,43,47,10,0
3,3,27,35,1,25,54,6,26,37,1
76,0,44,34,43,25,19,10,25,20,0
46,22,33,24,24,47,87,62,38,43,1
0,48,32,24,46,34,85,4,40,38,0
11,19,10,15,46,24,12,49,24,21,1
42,42,6,24,24,23,71,69,29,37,0
50,46,49,4,47,6,20,14,17,19,0
65,5,15,5,0,13,89,47,10,22,0
0,49,10,31,47,0,53,50,46,16,0
83,47,2,37,27,49,65,43,12,41,0
74,3,14,14,26,24,86,93,8,6,1
78,30,33,31,13,44,89,71,30,46,0
26,27,13,5,44,9,33,32,11,49,1
58,44,6,14,22,19,58,50,3,16,1
61,1,29,41,37,17,73,43,18,32,1
76,27,14,25,9,31,21,15,31,29,1
45,25,17,32,49,50,81,100,7,40,0
13,12,34,34,37,46,7,22,36,41,1
41,9,13,15,25,21,5,92,46,48,1
84,31,15,28,14,43,68,82,41,33,1
59,41,46,26,48,15,22,82,50,47,1
14,43,46,42,6,48,52,95,13,27,1
14,37,14,20,17,8,43,66,11,0,1
97,0,32,33,35,13,49,93,0,0,0
9,21,38,7,12,1,78,54,46,6,1
63,2,15,46,35,2,55,34,19,45,1
41,50,26,23,48,3,57,83,21,25,1
85,41,38,25,17,37,56,59,4,28,0
26,9,48,40,18,12,21,84,40,41,1
56,39,13,28,22,24,75,69,31,7,0
66,25,12,24,24,48,57,24,50,15,1
31,5,5,9,11,32,20,23,35,16,1
41,48,33,2,38,44,29,36,42,50,1
19,32,38,19,37,40,94,54,11,3,1
79,3,50,32,37,31,35,60,33,29,1
95,48,10,49,13,28,17,88,33,12,0
85,2,4,40,10,40,35,81,4,11,1
28,4,1,40,7,19,73,93,17,26,0
47,0,18,49,38,4,77,16,46,41,0
55,5,1,43,49,2,96,98,32,11,0
73,15,6,5,9,21,59,22,20,38,1
15,37,7,31,48,50,63,52,27,38,0
54,47,27,10,2,21,69,16,37,38,0
71,19,12,45,25,34,8,60,18,44,0
61,45,43,17,46,32,17,23,25,12,1
49,6,37,21,23,17,94,62,17,21,1
69,27,15,48,37,33,87,66,40,23,0
39,16,19,28,44,29,53,100,13,29,0
59,29,14,16,34,2,17,100,44,36,0
89,23,44,11,19,41,52,50,30,36,1
31,32,8,15,43,15,95,10,29,29,0
33,10,24,46,6,13,74,19,44,19,0
77,21,21,12,44,13,23,95,35,38,0
75,26,10,17,43,7,83,67,44,48,0
37,29,4,6,39,27,47,8,42,12,0
57,12,9,30,33,41,93,97,28,41,1
75,24,6,13,27,38,31,2,29,3,1
87,40,0,50,15,33,4,38,16,24,0
54,46,26,28,38,15,96,86,9,20,0
61,30,16,26,39,13,29,5,25,30,1
68,30,15,23,37,26,64,41,11,49,1
9,8,47,21,8,39,85,52,6,5,0
54,20,50,31,3,7,68,53,42,20,0
98,2,43,46,41,37,36,3,4,7,0
44,34,38,15,40,16,54,64,28,29,0
25,21,45,26,21,33,74,48,29,47,0
12,43,2,10,34,15,17,78,23,6,0
71,5,28,33,40,28,41,94,40,19,0
58,3,25,12,39,35,85,15,13,16,0
46,3,38,22,23,6,20,80,34,12,1
60,42,26,7,38,34,60,69,10,25,0
71,6,12,24,47,18,99,75,28,33,0
12,36,16,1,46,37,71,69,40,29,1
50,20,6,16,33,12,6,74,7,3,0
35,14,44,21,38,6,8,25,28,6,0
76,18,18,14,23,21,34,6,31,13,1
36,27,41,36,50,44,73,11,50,47,1
2,0,39,22,20,14,56,34,22,12,0
8,47,41,36,7,45,20,4,13,4,0
74,1,45,22,4,24,98,52,13,26,1
96,26,12,26,20,12,34,96,42,16,1
71,0,45,35,9,42,46,50,5,26,0
20,41,41,40,17,30,99,9,22,4,0
87,2,5,28,46,21,0,76,49,13,1
4,44,48,41,13,16,25,19,34,5,0
4,49,0,9,13,18,77,78,10,43,0
98,0,38,31,35,16,21,32,18,8,0
62,21,12,17,41,13,86,4,16,21,0
88,7,44,23,45,6,81,7,21,48,0
31,2,9,29,47,31,78,48,29,29,0
42,41,37,15,34,21,52,67,22,25,1
59,4,26,44,40,39,94,12,2,44,0
46,18,9,23,12,19,62,27,30,23,0
56,49,12,50,34,10,36,94,50,36,0
23,19,47,48,23,4,26,14,10,44,0
49,19,30,15,10,2,92,62,37,5,0
68,40,36,35,41,37,19,29,47,43,0
7,7,24,50,0,18,51,40,34,37,0
55,47,5,47,8,21,59,33,41,41,0
72,3,21,11,17,42,66,37,10,2,0
43,39,19,12,22,2,0,100,27,27,0
89,43,18,28,13,30,85,39,29,47,1
98,36,41,22,43,29,82,40,50,17,0
40,2,45,5,7,8,79,100,8,12,0
34,43,13,42,15,18,38,90,32,13,1
37,21,8,3,32,25,69,48,25,25,0
80,41,13,46,38,47,71,8,35,0,1
65,50,31,34,32,19,72,16,17,12,1
18,18,25,30,29,7,15,65,31,31,0
87,49,30,47,16,5,98,31,30,33,1
12,5,0,16,14,24,27,66,22,42,1
41,41,38,4,22,28,86,5,8,10,0
39,36,43,44,0,32,89,44,9,8,0
79,4,10,14,23,3,63,32,47,41,1
20,39,41,34,34,37,21,25,4,25,1
26,0,18,0,48,41,26,21,28,3,1
93,36,20,15,17,42,75,8,38,16,1
33,25,37,21,20,45,0,39,3,38,0
48,5,33,4,18,10,72,12,14,9,0
88,25,3,36,15,17,56,44,19,15,1
99,28,25,43,4,42,17,78,39,21,1
68,0,46,3,5,26,9,38,36,38,0
33,49,1,5,24,6,6,25,6,12,0
23,38,10,6,2,15,19,78,49,49,1
58,21,24,39,20,36,68,40,42,46,0
99,12,27,11,36,22,32,36,2,24,0
68,13,4,28,29,11,73,40,43,43,1
15,15,26,21,27,24,3,95,47,49,0
26,49,39,23,22,44,16,84,14,10,0
20,0,10,42,15,1,85,0,10,46,1
92,9,28,50,37,24,27,22,4,40,0
0,23,18,20,1,36,83,76,49,13,0
47,49,38,30,17,50,17,69,14,22,0
88,42,40,24,15,41,67,27,19,10,0
8,25,9,31,5,2,13,95,35,21,1
71,32,10,45,46,19,91,53,20,45,0
30,6,25,25,40,13,75,68,25,2,0
64,32,28,43,45,46,70,59,23,16,1
44,34,47,18,48,26,75,88,43,27,0
33,49,18,38,3,4,13,45,15,32,0
4,25,36,14,17,27,98,59,30,18,1
47,44,38,15,3,21,75,99,43,25,1
95,30,15,6,15,24,83,26,38,23,1
3,13,5,31,0,34,78,27,32,3,1
20,46,2,5,13,44,86,29,20,6,0
64,24,19,40,32,13,26,20,30,41,1
44,15,28,19,37,19,37,87,27,13,1
98,18,31,7,49,7,42,26,28,32,0
62,0,8,37,24,13,85,19,43,10,0
7,20,6,30,8,28,15,98,18,0,0
68,2,25,11,25,36,41,49,12,1,0
87,45,23,4,26,23,67,95,46,11,1
52,36,36,44,13,47,11,26,31,44,0
59,16,12,38,21,38,33,67,46,47,0
50,37,6,6,28,17,69,77,38,37,0
31,7,27,18,43,10,28,52,5,17,0
23,10,2,29,28,14,64,83,11,32,1
12,1,26,19,18,50,39,52,35,37,1
64,9,18,24,44,29,51,64,17,14,0
67,37,25,11,25,27,40,19,47,42,1
56,11,44,37,18,38,51,27,32,14,1
4,40,20,45,30,4,49,75,0,13,0
74,4,32,46,36,46,86,15,45,49,0
97,9,40,25,45,29,73,1,12,13,1
43,4,25,45,31,20,27,83,26,0,1
50,39,20,31,9,38,22,84,24,31,1
48,4,18,38,35,48,71,26,40,14,1
99,28,17,22,5,13,67,10,9,29,1
5,38,48,45,44,15,11,85,11,49,1
26,0,37,48,25,42,82,45,31,12,0
31,36,28,16,49,17,81,33,44,7,1
88,7,50,38,48,37,79,92,24,19,1
84,15,49,22,49,15,66,67,12,4,0
93,49,26,13,10,33,25,94,21,46,0
65,25,35,39,29,11,55,23,34,37,0
12,17,14,36,18,24,30,50,39,35,1
93,13,27,39,28,42,48,94,44,35,0
85,14,10,42,29,26,51,87,13,37,1
83,0,11,26,24,22,66,5,12,33,1
30,20,11,49,42,19,78,88,37,37,1
66,46,25,7,11,33,39,29,26,22,0
74,31,49,18,21,14,98,99,26,31,1
81,10,38,21,5,40,42,49,31,14,1
21,43,20,37,40,5,11,17,1,33,1
0,47,43,36,19,30,58,39,19,33,0
25,17,15,31,5,32,97,98,50,28,0
37,11,45,14,38,19,85,45,31,29,1
16,24,37,22,27,0,0,88,18,22,0
13,42,29,1,23,46,28,55,28,4,0
41,35,37,41,17,36,42,10,21,36,0
54,50,12,31,9,5,73,22,21,29,1
3,32,24,3,38,10,27,86,10,24,1
90,46,47,23,47,14,58,84,30,28,0
27,35,28,35,37,46,33,58,46,19,1
64,15,8,42,7,17,4,54,36,22,1
54,19,45,32,26,12,39,83,30,10,0
7,34,28,48,42,7,95,7,14,20,0
65,49,47,44,44,21,33,24,5,4,1
75,38,27,13,37,24,27,40,37,21,1
90,37,37,5,0,38,85,59,19,17,0
50,28,10,20,49,38,74,63,8,0,1
8,13,43,45,50,24,10,42,38,28,0
75,9,32,5,46,20,77,11,41,47,0
71,4,29,42,27,23,61,93,41,48,1
84,50,25,35,35,17,32,95,30,26,0
4,38,19,23,7,36,96,38,8,4,0
11,12,30,6,46,12,79,87,29,28,0
20,47,35,26,20,7,97,0,6,14,0
17,38,10,15,30,39,88,21,50,21,0
28,6,46,50,30,22,65,2,19,41,1
31,26,13,38,19,2,19,39,45,13,0
17,7,39,34,21,10,36,78,44,50,1
42,44,16,37,11,2,44,54,35,20,1
82,36,48,3,7,22,32,12,26,10,1
9,43,7,29,28,33,41,54,12,24,0
6,37,12,43,41,28,88,65,15,37,1
35,45,39,43,8,28,58,9,24,45,0
89,45,25,26,39,25,58,9,43,14,0
89,22,47,47,5,40,98,15,4,31,0
10,43,25,12,26,20,75,21,11,31,1
94,3,26,28,25,45,59,12,5,11,1
93,10,23,35,23,7,89,35,35,8,1
89,21,24,7,8,33,24,23,37,18,0
89,45,1,40,22,48,75,23,33,46,1
46,24,49,39,9,21,21,97,44,21,0
49,42,17,50,1,15,57,17,35,39,1
76,16,38,23,15,15,30,60,47,28,0
1,20,43,14,47,18,64,74,12,48,0
6,14,43,26,9,1,18,1,2,44,0
81,36,26,41,1,48,40,11,17,6,0
16,36,21,37,6,34,24,60,26,19,1
88,43,45,45,38,48,64,89,44,16,1
8,32,32,31,34,40,36,21,44,34,1
52,33,42,22,29,24,47,45,36,31,1
22,38,41,44,2,9,17,42,6,31,1
56,21,22,5,0,5,18,79,22,44,1
68,7,16,29,15,48,20,77,9,4,1
12,32,23,49,48,16,56,87,3,32,1
0,39,4,18,1,11,0,40,44,12,0
6,18,28,13,44,34,37,81,40,23,0
51,15,49,50,27,45,87,4,17,44,0
35,0,28,32,20,31,34,68,38,36,0
56,14,49,13,31,44,26,16,50,46,1
64,14,29,30,16,50,63,87,48,46,0
56,14,39,6,5,0,91,74,25,4,0
3,23,1,23,38,32,83,47,30,43,0
21,8,2,13,5,25,13,72,26,12,0
58,4,40,47,41,39,73,15,15,16,0
18,2,45,6,34,18,45,96,48,30,0
53,35,31,25,46,33,90,3,5,40,0
40,47,41,40,30,1,73,60,7,12,1
6,32,31,40,2,17,16,3,2,33,1
23,0,46,43,22,31,94,46,40,30,0
85,16,20,26,25,20,32,3,6,22,0
98,32,14,8,13,6,5,99,14,31,1
20,35,1,50,3,33,31,84,26,28,1
84,44,24,46,31,21,59,41,7,41,1
83,2,15,6,9,1,73,79,4,40,1
12,47,46,32,36,39,11,93,18,34,0
46,13,4,14,15,50,40,66,8,4,1
23,44,2,19,11,45,59,72,42,10,0
8,37,40,36,36,31,56,1,22,17,0
5,44,18,23,43,44,7,10,13,4,1
38,28,48,31,33,48,32,75,10,10,0
28,45,20,27,19,9,13,93,20,28,0
75,35,15,49,16,13,54,40,46,27,0
94,0,45,36,5,35,66,84,17,12,1
12,40,46,46,43,30,8,56,21,9,1
11,32,37,35,3,28,7,95,48,40,1
26,30,7,23,15,5,30,51,19,37,0
92,24,10,17,33,4,3,72,26,17,0
27,25,9,48,23,5,76,10,15,7,0
31,37,41,48,25,0,6,82,37,40,0
27,45,1,6,41,50,99,74,4,12,0
17,28,4,15,36,30,58,43,21,8,0
62,39,38,32,36,28,37,75,50,10,1
8,32,4,8,3,23,19,0,8,48,1
89,39,11,8,10,18,27,27,47,18,1
35,0,46,5,19,3,2,98,28,14,0
51,38,10,8,33,36,70,93,11,17,1
88,17,25,20,37,43,83,49,8,41,0
50,41,40,46,1,41,69,33,0,18,0
11,8,20,48,35,25,94,50,50,23,1
78,32,44,5,41,45,41,85,1,43,1
16,45,11,28,36,18,8,2,30,45,1
95,27,28,3,14,34,10,90,37,35,0
34,10,36,8,47,11,93,7,44,2,1
7,18,10,7,41,35,17,67,44,29,0
6,48,24,35,34,41,96,65,19,8,1
94,3,49,4,13,42,10,52,39,19,1
5,24,23,14,41,30,77,25,2,47,1
13,18,44,21,49,49,8,59,23,50,1
39,10,34,50,22,14,21,84,33,40,1
29,50,38,7,43,16,31,90,33,38,1
60,6,31,26,14,5,99,17,14,50,1
32,49,38,47,8,21,41,20,41,40,1
93,45,3,21,9,15,26,50,36,18,1
71,11,30,17,9,18,7,63,41,38,1
91,44,38,13,36,41,9,1,32,46,1
95,11,24,23,1,35,5,17,13,0,0
25,8,37,9,3,2,74,92,28,25,1
5,20,39,17,1,8,85,52,32,3,1
75,42,35,4,9,23,14,89,8,28,0
21,29,15,11,0,46,23,37,13,11,0
33,44,1,33,15,47,63,79,5,27,0
57,37,32,21,11,12,2,13,41,25,1
16,5,1,29,17,22,48,60,13,23,1
55,48,1,26,9,46,3,22,37,18,1
28,17,15,35,31,39,22,82,1,6,0
94,19,7,20,18,0,15,98,9,30,1
16,33,15,0,40,36,65,30,48,30,1
17,2,0,39,22,33,3,5,33,29,1
100,21,48,10,16,30,61,31,13,44,0
15,30,21,28,27,36,61,54,44,14,0
49,2,16,26,3,11,65,61,25,37,1
52,47,45,43,43,48,27,70,29,0,0
64,4,28,16,20,5,92,51,2,26,0
92,32,34,12,43,42,99,16,31,34,1
82,38,5,6,18,37,26,39,37,25,0
23,15,5,46,50,21,45,100,34,1,1
59,25,9,22,37,24,9,98,3,4,0
5,9,24,4,28,34,45,61,8,41,1
89,20,0,45,16,29,59,49,47,7,0
20,17,31,2,36,33,5,34,5,4,1
31,48,29,43,24,47,14,8,34,8,1
90,14,19,17,34,32,94,11,8,46,0
93,35,26,1,26,14,72,19,35,47,1
18,41,23,39,32,20,51,77,35,26,0
89,24,50,8,12,0,17,59,46,15,0
94,9,32,1,20,38,23,51,12,14,1
60,25,37,18,17,16,8,39,13,42,0
51,44,0,23,45,50,59,27,34,40,0
28,30,5,49,0,33,85,22,45,47,0
7,28,9,32,32,28,46,29,24,5,1
89,28,33,13,39,37,35,33,48,41,0
83,39,39,18,17,30,65,18,29,26,0
74,7,15,36,1,27,44,33,26,36,0
26,18,41,2,46,10,28,50,5,0,0
28,2,42,45,50,22,75,44,32,7,1
80,7,41,46,26,7,37,87,20,8,1
3,13,18,35,26,19,11,52,39,22,1
27,11,39,6,27,49,3,82,12,43,1
65,4,1,6,25,50,11,49,11,9,0
2,29,26,39,15,31,13,73,43,44,1
39,11,34,15,35,28,7,77,33,13,0
91,21,48,42,3,30,49,35,42,17,0
79,22,1,9,43,5,31,5,28,22,1
80,13,39,4,11,11,22,58,8,1,0
96,13,49,48,13,25,12,100,11,25,1
33,8,33,1,6,2,36,14,0,29,1
86,20,12,3,31,12,91,67,50,12,1
25,17,33,5,43,26,31,93,19,3,0
19,32,19,23,1,32,57,24,7,13,0
90,29,6,14,48,13,67,83,40,19,0
27,46,49,0,33,45,62,91,48,45,1
98,38,18,10,10,4,86,52,46,23,0
27,4,17,2,40,28,78,30,35,21,0
82,40,50,43,5,15,11,0,12,32,1
47,2,39,2,25,49,52,74,5,12,1
9,44,29,27,44,41,56,73,16,32,0
10,50,22,10,20,45,49,56,9,3,1
78,4,6,39,40,37,27,6,24,44,1
25,5,42,8,16,50,16,59,8,24,0
71,47,13,31,42,34,85,5,18,9,0
17,26,1,50,33,5,17,88,2,4,1
98,27,34,3,11,8,52,54,38,14,0
30,23,13,12,44,3,60,91,35,33,1
49,48,19,12,4,31,37,85,6,9,1
33,40,3,40,32,8,81,20,35,5,1
68,44,17,19,10,29,78,74,26,41,1
9,22,48,43,32,18,52,62,9,12,1
13,12,1,27,4,7,38,87,46,20,1
21,31,27,45,42,21,0,45,14,2,1
79,6,42,44,33,44,80,60,16,4,0
12,42,33,16,17,3,92,100,29,17,0
11,4,46,14,37,24,3,13,1,42,1
20,47,33,9,21,9,89,6,7,4,1
95,17,33,20,43,29,97,45,12,24,0
74,20,46,39,24,2,94,23,40,47,1
13,12,41,37,34,24,47,68,24,1,1
26,2,30,33,44,40,46,66,46,22,1
99,4,37,39,39,41,34,1,35,12,0
76,8,6,28,15,33,60,35,38,4,0
63,2,12,50,26,19,90,73,36,46,0
95,38,20,12,30,6,46,52,49,47,0
25,18,30,2,44,37,50,34,35,32,0
26,22,10,16,42,41,75,94,30,36,1
97,44,47,45,10,10,90,15,21,24,1
6,26,19,40,41,23,50,31,0,5,0
94,46,13,17,32,17,76,2,21,20,1
11,26,25,29,37,42,14,45,26,17,0
37,14,33,11,50,9,17,18,41,33,1
60,41,3,17,32,42,5,34,20,46,1
31,6,46,1,14,39,26,73,46,27,0
26,13,26,8,23,13,15,4,36,3,1
86,44,11,17,14,2,84,74,39,6,1
63,12,29,24,48,8,87,18,16,26,0
16,11,28,32,22,49,6,32,15,40,1
59,19,35,16,27,46,9,70,41,40,1
9,48,35,12,45,26,43,90,40,36,0
85,8,14,40,16,49,19,91,15,14,1
92,17,18,15,3,0,12,19,10,21,0
97,20,20,30,2,15,10,85,5,16,0
35,5,37,24,30,48,61,100,12,2,0
28,45,32,10,20,15,47,0,15,38,0
26,4,28,0,29,8,18,45,49,43,1
8,47,3,40,2,29,31,22,32,28,1
5,29,23,47,28,5,52,7,15,23,1
35,33,49,7,9,33,85,0,28,39,1
97,34,21,32,48,5,17,9,24,1,0
36,11,2,31,41,3,27,74,49,24,0
5,24,12,47,33,26,51,67,47,47,1
69,44,31,49,35,48,98,29,30,21,0
14,40,17,12,18,9,17,30,48,19,1
35,48,29,45,19,29,36,70,35,34,1
57,8,17,25,30,1,2,7,20,43,1
39,43,40,12,18,13,35,16,40,32,1
90,44,48,18,17,45,62,19,31,9,1
1,6,34,19,8,23,33,98,8,46,0
74,26,34,26,24,7,75,10,49,5,0
51,18,6,22,0,41,66,65,44,36,0
12,46,29,24,46,25,84,1,6,33,1
86,4,3,5,37,15,16,73,30,44,0
10,25,19,3,42,45,11,59,25,45,1
60,2,43,31,32,27,18,28,25,15,0
72,9,48,34,35,25,15,9,16,13,0
99,14,48,43,46,39,74,43,41,10,1
0,18,2,15,40,44,52,14,36,19,0
70,50,19,14,40,22,72,47,41,36,1
44,50,35,22,47,49,42,16,8,37,1
95,13,46,32,33,21,8,21,9,43,1
21,38,29,43,30,31,14,0,48,18,0
37,10,14,12,48,40,57,20,14,48,1
95,10,24,41,28,42,69,68,31,38,0
80,31,16,12,45,1,50,65,38,39,1
31,7,7,23,48,32,15,21,21,14,0
25,11,18,12,37,33,35,59,13,41,0
65,36,36,22,14,46,26,7,37,18,0
4,7,13,34,32,37,44,30,44,4,0
99,48,6,15,9,0,100,48,16,40,1
41,4,18,13,13,21,3,56,33,44,0
54,30,39,24,27,30,60,69,37,9,0
27,38,24,25,20,16,72,94,49,12,0
1,41,1,23,27,13,45,42,19,25,0
12,29,21,6,39,0,80,56,14,4,0
24,37,11,7,35,38,74,6,31,23,0
90,29,1,6,48,38,51,2,14,20,1
34,40,8,50,20,31,22,86,38,28,0
24,1,11,24,25,25,67,36,3,49,0
46,50,2,6,34,15,89,86,16,18,0
87,23,35,22,24,2,78,94,37,7,1
93,9,45,29,6,10,37,40,49,48,0
70,26,26,50,44,41,60,85,47,47,0
98,5,42,30,44,13,0,37,16,11,0
98,28,0,26,45,32,78,98,14,50,0
73,15,6,33,35,25,94,50,14,48,0
45,45,9,8,30,10,16,2,40,14,1
78,47,43,24,4,39,44,79,49,15,0
96,25,0,49,9,36,48,51,5,30,0
75,24,23,30,17,18,18,27,20,25,1
23,37,4,35,33,46,6,3,3,24,0
31,24,2,7,11,27,55,91,22,7,0
13,9,19,24,45,21,25,76,29,10,1
22,43,14,28,50,12,39,94,12,22,1
96,39,37,30,28,21,3,67,29,33,0
22,43,0,29,48,29,39,36,50,44,0
29,12,36,44,17,38,28,35,28,30,1
54,13,39,17,24,11,70,84,38,30,1
20,33,33,49,19,9,55,79,10,37,0
90,9,10,22,42,4,30,78,40,14,1
11,15,9,46,25,3,99,27,33,29,0
23,30,41,3,8,33,51,80,44,30,0
30,7,34,50,11,10,11,61,34,14,1
40,37,50,1,49,25,80,23,50,1,0
53,27,44,10,35,6,32,35,45,47,1
23,28,39,31,33,25,29,27,27,34,0
38,19,25,49,30,6,94,45,28,48,1
89,24,28,11,6,17,68,48,15,24,1
33,46,5,46,22,20,29,33,31,20,0
18,35,5,40,25,2,91,69,47,25,0
